Absolute path;Relative path;Class
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2140.txt;dataset_copy\1\2140.txt;2140.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2162.txt;dataset_copy\1\2162.txt;2162.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2191.txt;dataset_copy\1\2191.txt;2191.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2198.txt;dataset_copy\1\2198.txt;2198.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2201.txt;dataset_copy\1\2201.txt;2201.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2209.txt;dataset_copy\1\2209.txt;2209.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2213.txt;dataset_copy\1\2213.txt;2213.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2224.txt;dataset_copy\1\2224.txt;2224.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2238.txt;dataset_copy\1\2238.txt;2238.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2247.txt;dataset_copy\1\2247.txt;2247.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2250.txt;dataset_copy\1\2250.txt;2250.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2257.txt;dataset_copy\1\2257.txt;2257.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2286.txt;dataset_copy\1\2286.txt;2286.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2316.txt;dataset_copy\1\2316.txt;2316.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2320.txt;dataset_copy\1\2320.txt;2320.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2326.txt;dataset_copy\1\2326.txt;2326.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2327.txt;dataset_copy\1\2327.txt;2327.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2329.txt;dataset_copy\1\2329.txt;2329.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2364.txt;dataset_copy\1\2364.txt;2364.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2369.txt;dataset_copy\1\2369.txt;2369.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2387.txt;dataset_copy\1\2387.txt;2387.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2393.txt;dataset_copy\1\2393.txt;2393.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2401.txt;dataset_copy\1\2401.txt;2401.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2412.txt;dataset_copy\1\2412.txt;2412.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2421.txt;dataset_copy\1\2421.txt;2421.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2434.txt;dataset_copy\1\2434.txt;2434.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2449.txt;dataset_copy\1\2449.txt;2449.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2465.txt;dataset_copy\1\2465.txt;2465.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2474.txt;dataset_copy\1\2474.txt;2474.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2480.txt;dataset_copy\1\2480.txt;2480.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2482.txt;dataset_copy\1\2482.txt;2482.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2502.txt;dataset_copy\1\2502.txt;2502.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2507.txt;dataset_copy\1\2507.txt;2507.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2514.txt;dataset_copy\1\2514.txt;2514.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2532.txt;dataset_copy\1\2532.txt;2532.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2533.txt;dataset_copy\1\2533.txt;2533.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2550.txt;dataset_copy\1\2550.txt;2550.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2557.txt;dataset_copy\1\2557.txt;2557.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2561.txt;dataset_copy\1\2561.txt;2561.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2566.txt;dataset_copy\1\2566.txt;2566.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2590.txt;dataset_copy\1\2590.txt;2590.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2618.txt;dataset_copy\1\2618.txt;2618.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2623.txt;dataset_copy\1\2623.txt;2623.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2632.txt;dataset_copy\1\2632.txt;2632.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2639.txt;dataset_copy\1\2639.txt;2639.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2640.txt;dataset_copy\1\2640.txt;2640.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2650.txt;dataset_copy\1\2650.txt;2650.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2651.txt;dataset_copy\1\2651.txt;2651.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2656.txt;dataset_copy\1\2656.txt;2656.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2657.txt;dataset_copy\1\2657.txt;2657.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2665.txt;dataset_copy\1\2665.txt;2665.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2669.txt;dataset_copy\1\2669.txt;2669.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2681.txt;dataset_copy\1\2681.txt;2681.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2710.txt;dataset_copy\1\2710.txt;2710.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2716.txt;dataset_copy\1\2716.txt;2716.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2717.txt;dataset_copy\1\2717.txt;2717.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2721.txt;dataset_copy\1\2721.txt;2721.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2729.txt;dataset_copy\1\2729.txt;2729.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2739.txt;dataset_copy\1\2739.txt;2739.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2747.txt;dataset_copy\1\2747.txt;2747.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2756.txt;dataset_copy\1\2756.txt;2756.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2760.txt;dataset_copy\1\2760.txt;2760.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2794.txt;dataset_copy\1\2794.txt;2794.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2801.txt;dataset_copy\1\2801.txt;2801.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2812.txt;dataset_copy\1\2812.txt;2812.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2823.txt;dataset_copy\1\2823.txt;2823.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2828.txt;dataset_copy\1\2828.txt;2828.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2830.txt;dataset_copy\1\2830.txt;2830.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2831.txt;dataset_copy\1\2831.txt;2831.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2835.txt;dataset_copy\1\2835.txt;2835.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2840.txt;dataset_copy\1\2840.txt;2840.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2841.txt;dataset_copy\1\2841.txt;2841.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2844.txt;dataset_copy\1\2844.txt;2844.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2854.txt;dataset_copy\1\2854.txt;2854.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2869.txt;dataset_copy\1\2869.txt;2869.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2871.txt;dataset_copy\1\2871.txt;2871.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2881.txt;dataset_copy\1\2881.txt;2881.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2887.txt;dataset_copy\1\2887.txt;2887.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2889.txt;dataset_copy\1\2889.txt;2889.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2902.txt;dataset_copy\1\2902.txt;2902.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2911.txt;dataset_copy\1\2911.txt;2911.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2914.txt;dataset_copy\1\2914.txt;2914.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2922.txt;dataset_copy\1\2922.txt;2922.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2929.txt;dataset_copy\1\2929.txt;2929.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2943.txt;dataset_copy\1\2943.txt;2943.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2945.txt;dataset_copy\1\2945.txt;2945.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2964.txt;dataset_copy\1\2964.txt;2964.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2970.txt;dataset_copy\1\2970.txt;2970.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2987.txt;dataset_copy\1\2987.txt;2987.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\2995.txt;dataset_copy\1\2995.txt;2995.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3018.txt;dataset_copy\1\3018.txt;3018.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3029.txt;dataset_copy\1\3029.txt;3029.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3038.txt;dataset_copy\1\3038.txt;3038.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3044.txt;dataset_copy\1\3044.txt;3044.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3066.txt;dataset_copy\1\3066.txt;3066.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3068.txt;dataset_copy\1\3068.txt;3068.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3087.txt;dataset_copy\1\3087.txt;3087.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3110.txt;dataset_copy\1\3110.txt;3110.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3122.txt;dataset_copy\1\3122.txt;3122.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3143.txt;dataset_copy\1\3143.txt;3143.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3149.txt;dataset_copy\1\3149.txt;3149.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3150.txt;dataset_copy\1\3150.txt;3150.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3152.txt;dataset_copy\1\3152.txt;3152.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3157.txt;dataset_copy\1\3157.txt;3157.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3167.txt;dataset_copy\1\3167.txt;3167.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3170.txt;dataset_copy\1\3170.txt;3170.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3188.txt;dataset_copy\1\3188.txt;3188.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3195.txt;dataset_copy\1\3195.txt;3195.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3197.txt;dataset_copy\1\3197.txt;3197.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3198.txt;dataset_copy\1\3198.txt;3198.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3230.txt;dataset_copy\1\3230.txt;3230.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3231.txt;dataset_copy\1\3231.txt;3231.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3239.txt;dataset_copy\1\3239.txt;3239.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3246.txt;dataset_copy\1\3246.txt;3246.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3256.txt;dataset_copy\1\3256.txt;3256.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3286.txt;dataset_copy\1\3286.txt;3286.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3300.txt;dataset_copy\1\3300.txt;3300.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3309.txt;dataset_copy\1\3309.txt;3309.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3312.txt;dataset_copy\1\3312.txt;3312.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3326.txt;dataset_copy\1\3326.txt;3326.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3331.txt;dataset_copy\1\3331.txt;3331.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3336.txt;dataset_copy\1\3336.txt;3336.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3346.txt;dataset_copy\1\3346.txt;3346.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3356.txt;dataset_copy\1\3356.txt;3356.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3366.txt;dataset_copy\1\3366.txt;3366.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3384.txt;dataset_copy\1\3384.txt;3384.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3388.txt;dataset_copy\1\3388.txt;3388.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3403.txt;dataset_copy\1\3403.txt;3403.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3436.txt;dataset_copy\1\3436.txt;3436.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3440.txt;dataset_copy\1\3440.txt;3440.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3458.txt;dataset_copy\1\3458.txt;3458.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3460.txt;dataset_copy\1\3460.txt;3460.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3466.txt;dataset_copy\1\3466.txt;3466.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3468.txt;dataset_copy\1\3468.txt;3468.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3469.txt;dataset_copy\1\3469.txt;3469.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3483.txt;dataset_copy\1\3483.txt;3483.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3484.txt;dataset_copy\1\3484.txt;3484.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3488.txt;dataset_copy\1\3488.txt;3488.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3494.txt;dataset_copy\1\3494.txt;3494.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3503.txt;dataset_copy\1\3503.txt;3503.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3507.txt;dataset_copy\1\3507.txt;3507.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3509.txt;dataset_copy\1\3509.txt;3509.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3512.txt;dataset_copy\1\3512.txt;3512.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3528.txt;dataset_copy\1\3528.txt;3528.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3535.txt;dataset_copy\1\3535.txt;3535.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3540.txt;dataset_copy\1\3540.txt;3540.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3544.txt;dataset_copy\1\3544.txt;3544.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3552.txt;dataset_copy\1\3552.txt;3552.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3568.txt;dataset_copy\1\3568.txt;3568.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3592.txt;dataset_copy\1\3592.txt;3592.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3601.txt;dataset_copy\1\3601.txt;3601.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3607.txt;dataset_copy\1\3607.txt;3607.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3618.txt;dataset_copy\1\3618.txt;3618.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3633.txt;dataset_copy\1\3633.txt;3633.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3650.txt;dataset_copy\1\3650.txt;3650.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3658.txt;dataset_copy\1\3658.txt;3658.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3668.txt;dataset_copy\1\3668.txt;3668.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3673.txt;dataset_copy\1\3673.txt;3673.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3708.txt;dataset_copy\1\3708.txt;3708.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3717.txt;dataset_copy\1\3717.txt;3717.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3735.txt;dataset_copy\1\3735.txt;3735.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3740.txt;dataset_copy\1\3740.txt;3740.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3742.txt;dataset_copy\1\3742.txt;3742.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3790.txt;dataset_copy\1\3790.txt;3790.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3800.txt;dataset_copy\1\3800.txt;3800.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3804.txt;dataset_copy\1\3804.txt;3804.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3806.txt;dataset_copy\1\3806.txt;3806.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3819.txt;dataset_copy\1\3819.txt;3819.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3834.txt;dataset_copy\1\3834.txt;3834.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3866.txt;dataset_copy\1\3866.txt;3866.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3871.txt;dataset_copy\1\3871.txt;3871.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3890.txt;dataset_copy\1\3890.txt;3890.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3893.txt;dataset_copy\1\3893.txt;3893.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3895.txt;dataset_copy\1\3895.txt;3895.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3896.txt;dataset_copy\1\3896.txt;3896.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3898.txt;dataset_copy\1\3898.txt;3898.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3902.txt;dataset_copy\1\3902.txt;3902.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3928.txt;dataset_copy\1\3928.txt;3928.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3930.txt;dataset_copy\1\3930.txt;3930.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3954.txt;dataset_copy\1\3954.txt;3954.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3965.txt;dataset_copy\1\3965.txt;3965.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3971.txt;dataset_copy\1\3971.txt;3971.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\3989.txt;dataset_copy\1\3989.txt;3989.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4009.txt;dataset_copy\1\4009.txt;4009.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4019.txt;dataset_copy\1\4019.txt;4019.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4025.txt;dataset_copy\1\4025.txt;4025.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4055.txt;dataset_copy\1\4055.txt;4055.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4061.txt;dataset_copy\1\4061.txt;4061.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4131.txt;dataset_copy\1\4131.txt;4131.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4154.txt;dataset_copy\1\4154.txt;4154.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4160.txt;dataset_copy\1\4160.txt;4160.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4161.txt;dataset_copy\1\4161.txt;4161.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4163.txt;dataset_copy\1\4163.txt;4163.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4172.txt;dataset_copy\1\4172.txt;4172.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4178.txt;dataset_copy\1\4178.txt;4178.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4192.txt;dataset_copy\1\4192.txt;4192.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4219.txt;dataset_copy\1\4219.txt;4219.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4226.txt;dataset_copy\1\4226.txt;4226.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4233.txt;dataset_copy\1\4233.txt;4233.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4239.txt;dataset_copy\1\4239.txt;4239.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4253.txt;dataset_copy\1\4253.txt;4253.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\1\4259.txt;dataset_copy\1\4259.txt;4259.txt
